image,label,client,split
cifar10/cifar10/train/dog/9948_dog.png,5,5,train
cifar10/cifar10/train/dog/28341_dog.png,5,3,valid
cifar10/cifar10/train/dog/6092_dog.png,5,9,train
cifar10/cifar10/train/dog/43404_dog.png,5,7,valid
cifar10/cifar10/train/dog/30618_dog.png,5,5,train
cifar10/cifar10/train/dog/10423_dog.png,5,6,train
cifar10/cifar10/train/dog/22430_dog.png,5,8,valid
cifar10/cifar10/train/dog/21996_dog.png,5,7,train
cifar10/cifar10/train/dog/47786_dog.png,5,3,train
cifar10/cifar10/train/dog/4419_dog.png,5,7,valid
cifar10/cifar10/train/dog/43347_dog.png,5,6,train
cifar10/cifar10/train/dog/45051_dog.png,5,0,valid
cifar10/cifar10/train/dog/29020_dog.png,5,1,train
cifar10/cifar10/train/dog/24532_dog.png,5,6,valid
cifar10/cifar10/train/dog/47057_dog.png,5,1,train
cifar10/cifar10/train/dog/20365_dog.png,5,8,valid
cifar10/cifar10/train/dog/25141_dog.png,5,7,valid
cifar10/cifar10/train/dog/1922_dog.png,5,6,valid
cifar10/cifar10/train/dog/44306_dog.png,5,8,valid
cifar10/cifar10/train/dog/10995_dog.png,5,2,valid
cifar10/cifar10/train/dog/22671_dog.png,5,7,train
cifar10/cifar10/train/dog/31710_dog.png,5,7,train
cifar10/cifar10/train/dog/26354_dog.png,5,8,train
cifar10/cifar10/train/dog/40161_dog.png,5,7,train
cifar10/cifar10/train/dog/4838_dog.png,5,8,train
cifar10/cifar10/train/dog/46069_dog.png,5,3,train
cifar10/cifar10/train/dog/42613_dog.png,5,9,train
cifar10/cifar10/train/dog/41475_dog.png,5,8,train
cifar10/cifar10/train/dog/29775_dog.png,5,3,train
cifar10/cifar10/train/dog/45545_dog.png,5,9,valid
cifar10/cifar10/train/dog/49452_dog.png,5,5,train
cifar10/cifar10/train/dog/23721_dog.png,5,6,valid
cifar10/cifar10/train/dog/17645_dog.png,5,7,train
cifar10/cifar10/train/dog/16886_dog.png,5,7,train
cifar10/cifar10/train/dog/6771_dog.png,5,8,train
cifar10/cifar10/train/dog/21009_dog.png,5,3,train
cifar10/cifar10/train/dog/40382_dog.png,5,9,train
cifar10/cifar10/train/dog/4610_dog.png,5,7,train
cifar10/cifar10/train/dog/46903_dog.png,5,1,train
cifar10/cifar10/train/dog/34879_dog.png,5,9,train
cifar10/cifar10/train/dog/18151_dog.png,5,3,valid
cifar10/cifar10/train/dog/18347_dog.png,5,6,train
cifar10/cifar10/train/dog/18003_dog.png,5,8,train
cifar10/cifar10/train/dog/40247_dog.png,5,6,valid
cifar10/cifar10/train/dog/47493_dog.png,5,6,train
cifar10/cifar10/train/dog/42943_dog.png,5,7,train
cifar10/cifar10/train/dog/28047_dog.png,5,8,valid
cifar10/cifar10/train/dog/15894_dog.png,5,9,train
cifar10/cifar10/train/dog/42505_dog.png,5,9,train
cifar10/cifar10/train/dog/24482_dog.png,5,5,train
cifar10/cifar10/train/dog/42317_dog.png,5,9,train
cifar10/cifar10/train/dog/17547_dog.png,5,9,train
cifar10/cifar10/train/dog/29256_dog.png,5,7,train
cifar10/cifar10/train/dog/49938_dog.png,5,1,train
cifar10/cifar10/train/dog/38784_dog.png,5,3,valid
cifar10/cifar10/train/dog/29757_dog.png,5,3,train
cifar10/cifar10/train/dog/44596_dog.png,5,8,train
cifar10/cifar10/train/dog/10691_dog.png,5,6,train
cifar10/cifar10/train/dog/39538_dog.png,5,3,valid
cifar10/cifar10/train/dog/8040_dog.png,5,8,train
cifar10/cifar10/train/dog/16544_dog.png,5,8,train
cifar10/cifar10/train/dog/44403_dog.png,5,1,train
cifar10/cifar10/train/dog/28757_dog.png,5,1,train
cifar10/cifar10/train/dog/23523_dog.png,5,7,valid
cifar10/cifar10/train/dog/41139_dog.png,5,6,valid
cifar10/cifar10/train/dog/5899_dog.png,5,1,valid
cifar10/cifar10/train/dog/37911_dog.png,5,7,train
cifar10/cifar10/train/dog/34660_dog.png,5,9,train
cifar10/cifar10/train/dog/31833_dog.png,5,7,train
cifar10/cifar10/train/dog/6730_dog.png,5,8,train
cifar10/cifar10/train/dog/18608_dog.png,5,7,valid
cifar10/cifar10/train/dog/26073_dog.png,5,8,train
cifar10/cifar10/train/dog/38004_dog.png,5,9,valid
cifar10/cifar10/train/dog/47929_dog.png,5,7,train
cifar10/cifar10/train/dog/3799_dog.png,5,3,train
cifar10/cifar10/train/dog/30126_dog.png,5,9,valid
cifar10/cifar10/train/dog/6853_dog.png,5,7,train
cifar10/cifar10/train/dog/19756_dog.png,5,9,train
cifar10/cifar10/train/dog/5393_dog.png,5,3,valid
cifar10/cifar10/train/dog/1661_dog.png,5,7,train
cifar10/cifar10/train/dog/49866_dog.png,5,7,train
cifar10/cifar10/train/dog/42503_dog.png,5,1,train
cifar10/cifar10/train/dog/45636_dog.png,5,3,valid
cifar10/cifar10/train/dog/19825_dog.png,5,9,train
cifar10/cifar10/train/dog/25445_dog.png,5,9,valid
cifar10/cifar10/train/dog/31516_dog.png,5,7,valid
cifar10/cifar10/train/dog/11899_dog.png,5,1,train
cifar10/cifar10/train/dog/31877_dog.png,5,7,valid
cifar10/cifar10/train/dog/34220_dog.png,5,5,train
cifar10/cifar10/train/dog/30698_dog.png,5,1,valid
cifar10/cifar10/train/dog/45436_dog.png,5,1,train
cifar10/cifar10/train/dog/38717_dog.png,5,7,train
cifar10/cifar10/train/dog/48411_dog.png,5,6,valid
cifar10/cifar10/train/dog/45942_dog.png,5,9,train
cifar10/cifar10/train/dog/30793_dog.png,5,7,train
cifar10/cifar10/train/dog/8287_dog.png,5,5,train
cifar10/cifar10/train/dog/29575_dog.png,5,1,train
cifar10/cifar10/train/dog/45511_dog.png,5,7,valid
cifar10/cifar10/train/dog/21707_dog.png,5,7,train
cifar10/cifar10/train/dog/18399_dog.png,5,6,train
cifar10/cifar10/train/dog/1979_dog.png,5,8,train
cifar10/cifar10/train/dog/10410_dog.png,5,0,train
cifar10/cifar10/train/dog/28442_dog.png,5,9,train
cifar10/cifar10/train/dog/46112_dog.png,5,8,train
cifar10/cifar10/train/dog/43156_dog.png,5,7,valid
cifar10/cifar10/train/dog/35609_dog.png,5,1,train
cifar10/cifar10/train/dog/43653_dog.png,5,9,valid
cifar10/cifar10/train/dog/19938_dog.png,5,8,valid
cifar10/cifar10/train/dog/21911_dog.png,5,1,valid
cifar10/cifar10/train/dog/29921_dog.png,5,7,valid
cifar10/cifar10/train/dog/37790_dog.png,5,5,train
cifar10/cifar10/train/dog/24495_dog.png,5,8,train
cifar10/cifar10/train/dog/24952_dog.png,5,9,train
cifar10/cifar10/train/dog/6033_dog.png,5,1,valid
cifar10/cifar10/train/dog/19338_dog.png,5,7,valid
cifar10/cifar10/train/dog/42092_dog.png,5,9,train
cifar10/cifar10/train/dog/6982_dog.png,5,3,train
cifar10/cifar10/train/dog/42511_dog.png,5,9,train
cifar10/cifar10/train/dog/15845_dog.png,5,8,train
cifar10/cifar10/train/dog/19150_dog.png,5,8,train
cifar10/cifar10/train/dog/46239_dog.png,5,7,train
cifar10/cifar10/train/dog/25720_dog.png,5,7,train
cifar10/cifar10/train/dog/48882_dog.png,5,9,valid
cifar10/cifar10/train/dog/45504_dog.png,5,2,train
cifar10/cifar10/train/dog/5068_dog.png,5,6,valid
cifar10/cifar10/train/dog/37622_dog.png,5,7,valid
cifar10/cifar10/train/dog/3005_dog.png,5,9,train
cifar10/cifar10/train/dog/31973_dog.png,5,3,train
cifar10/cifar10/train/dog/12015_dog.png,5,8,train
cifar10/cifar10/train/dog/38447_dog.png,5,8,valid
cifar10/cifar10/train/dog/9665_dog.png,5,9,valid
cifar10/cifar10/train/dog/17665_dog.png,5,9,valid
cifar10/cifar10/train/dog/10119_dog.png,5,7,train
cifar10/cifar10/train/dog/16403_dog.png,5,8,valid
cifar10/cifar10/train/dog/31043_dog.png,5,3,train
cifar10/cifar10/train/dog/4548_dog.png,5,8,train
cifar10/cifar10/train/dog/40434_dog.png,5,9,train
cifar10/cifar10/train/dog/43693_dog.png,5,8,train
cifar10/cifar10/train/dog/18281_dog.png,5,1,valid
cifar10/cifar10/train/dog/28612_dog.png,5,1,train
cifar10/cifar10/train/dog/17934_dog.png,5,9,train
cifar10/cifar10/train/dog/23587_dog.png,5,1,valid
cifar10/cifar10/train/dog/10270_dog.png,5,3,train
cifar10/cifar10/train/dog/28973_dog.png,5,3,train
cifar10/cifar10/train/dog/49474_dog.png,5,9,valid
cifar10/cifar10/train/dog/23971_dog.png,5,1,train
cifar10/cifar10/train/dog/17971_dog.png,5,1,valid
cifar10/cifar10/train/dog/31647_dog.png,5,3,train
cifar10/cifar10/train/dog/814_dog.png,5,6,valid
cifar10/cifar10/train/dog/21776_dog.png,5,7,train
cifar10/cifar10/train/dog/32255_dog.png,5,8,valid
cifar10/cifar10/train/dog/9284_dog.png,5,9,train
cifar10/cifar10/train/dog/853_dog.png,5,1,train
cifar10/cifar10/train/dog/45762_dog.png,5,9,train
cifar10/cifar10/train/dog/49017_dog.png,5,1,train
cifar10/cifar10/train/dog/29459_dog.png,5,6,train
cifar10/cifar10/train/dog/851_dog.png,5,8,train
cifar10/cifar10/train/dog/11097_dog.png,5,7,valid
cifar10/cifar10/train/dog/8500_dog.png,5,7,valid
cifar10/cifar10/train/dog/44979_dog.png,5,3,train
cifar10/cifar10/train/dog/35501_dog.png,5,7,train
cifar10/cifar10/train/dog/40857_dog.png,5,8,train
cifar10/cifar10/train/dog/7319_dog.png,5,7,valid
cifar10/cifar10/train/dog/44268_dog.png,5,1,train
cifar10/cifar10/train/dog/46201_dog.png,5,6,train
cifar10/cifar10/train/dog/13872_dog.png,5,7,valid
cifar10/cifar10/train/dog/8167_dog.png,5,9,train
cifar10/cifar10/train/dog/47621_dog.png,5,1,train
cifar10/cifar10/train/dog/29649_dog.png,5,6,train
cifar10/cifar10/train/dog/45742_dog.png,5,9,valid
cifar10/cifar10/train/dog/762_dog.png,5,1,train
cifar10/cifar10/train/dog/6533_dog.png,5,1,train
cifar10/cifar10/train/dog/18928_dog.png,5,8,train
cifar10/cifar10/train/dog/35892_dog.png,5,7,train
cifar10/cifar10/train/dog/45629_dog.png,5,6,valid
cifar10/cifar10/train/dog/2877_dog.png,5,9,valid
cifar10/cifar10/train/dog/2194_dog.png,5,8,train
cifar10/cifar10/train/dog/34880_dog.png,5,8,valid
cifar10/cifar10/train/dog/11928_dog.png,5,2,valid
cifar10/cifar10/train/dog/49523_dog.png,5,6,train
cifar10/cifar10/train/dog/2686_dog.png,5,7,train
cifar10/cifar10/train/dog/13345_dog.png,5,8,valid
cifar10/cifar10/train/dog/11071_dog.png,5,3,valid
cifar10/cifar10/train/dog/27885_dog.png,5,1,train
cifar10/cifar10/train/dog/22235_dog.png,5,3,train
cifar10/cifar10/train/dog/22387_dog.png,5,1,valid
cifar10/cifar10/train/dog/18945_dog.png,5,9,train
cifar10/cifar10/train/dog/10223_dog.png,5,7,train
cifar10/cifar10/train/dog/22650_dog.png,5,8,train
cifar10/cifar10/train/dog/47753_dog.png,5,8,valid
cifar10/cifar10/train/dog/27720_dog.png,5,7,valid
cifar10/cifar10/train/dog/41997_dog.png,5,8,train
cifar10/cifar10/train/dog/17708_dog.png,5,9,train
cifar10/cifar10/train/dog/19583_dog.png,5,7,valid
cifar10/cifar10/train/dog/25265_dog.png,5,3,train
cifar10/cifar10/train/dog/10382_dog.png,5,8,valid
cifar10/cifar10/train/dog/35660_dog.png,5,7,valid
cifar10/cifar10/train/dog/46842_dog.png,5,7,valid
cifar10/cifar10/train/dog/41928_dog.png,5,1,valid
cifar10/cifar10/train/dog/10862_dog.png,5,3,valid
cifar10/cifar10/train/dog/27269_dog.png,5,5,train
cifar10/cifar10/train/dog/39167_dog.png,5,1,train
cifar10/cifar10/train/dog/43879_dog.png,5,7,train
cifar10/cifar10/train/dog/49890_dog.png,5,6,train
cifar10/cifar10/train/dog/46203_dog.png,5,9,train
cifar10/cifar10/train/dog/20083_dog.png,5,6,train
cifar10/cifar10/train/dog/6222_dog.png,5,5,train
cifar10/cifar10/train/dog/35193_dog.png,5,9,valid
cifar10/cifar10/train/dog/42731_dog.png,5,8,train
cifar10/cifar10/train/dog/2371_dog.png,5,1,train
cifar10/cifar10/train/dog/34057_dog.png,5,8,train
cifar10/cifar10/train/dog/28336_dog.png,5,6,train
cifar10/cifar10/train/dog/15449_dog.png,5,9,train
cifar10/cifar10/train/dog/33768_dog.png,5,3,train
cifar10/cifar10/train/dog/33039_dog.png,5,7,train
cifar10/cifar10/train/dog/12300_dog.png,5,3,train
cifar10/cifar10/train/dog/41531_dog.png,5,5,train
cifar10/cifar10/train/dog/11189_dog.png,5,1,train
cifar10/cifar10/train/dog/18575_dog.png,5,5,train
cifar10/cifar10/train/dog/3162_dog.png,5,9,train
cifar10/cifar10/train/dog/697_dog.png,5,7,train
cifar10/cifar10/train/dog/19999_dog.png,5,9,valid
cifar10/cifar10/train/dog/10060_dog.png,5,9,train
cifar10/cifar10/train/dog/22232_dog.png,5,6,train
cifar10/cifar10/train/dog/24796_dog.png,5,1,valid
cifar10/cifar10/train/dog/47134_dog.png,5,1,train
cifar10/cifar10/train/dog/8923_dog.png,5,7,valid
cifar10/cifar10/train/dog/15371_dog.png,5,9,train
cifar10/cifar10/train/dog/11847_dog.png,5,3,train
cifar10/cifar10/train/dog/33338_dog.png,5,9,valid
cifar10/cifar10/train/dog/11735_dog.png,5,3,train
cifar10/cifar10/train/dog/12701_dog.png,5,1,train
cifar10/cifar10/train/dog/670_dog.png,5,1,train
cifar10/cifar10/train/dog/44532_dog.png,5,7,valid
cifar10/cifar10/train/dog/15393_dog.png,5,3,valid
cifar10/cifar10/train/dog/4355_dog.png,5,7,train
cifar10/cifar10/train/dog/35237_dog.png,5,7,train
cifar10/cifar10/train/dog/24326_dog.png,5,1,train
cifar10/cifar10/train/dog/24196_dog.png,5,9,valid
cifar10/cifar10/train/dog/25515_dog.png,5,3,valid
cifar10/cifar10/train/dog/30757_dog.png,5,3,train
cifar10/cifar10/train/dog/34312_dog.png,5,3,train
cifar10/cifar10/train/dog/35867_dog.png,5,9,valid
cifar10/cifar10/train/dog/45178_dog.png,5,7,valid
cifar10/cifar10/train/dog/24442_dog.png,5,1,train
cifar10/cifar10/train/dog/35932_dog.png,5,7,valid
cifar10/cifar10/train/dog/42745_dog.png,5,1,valid
cifar10/cifar10/train/dog/19723_dog.png,5,7,train
cifar10/cifar10/train/dog/30098_dog.png,5,6,train
cifar10/cifar10/train/dog/25656_dog.png,5,7,train
cifar10/cifar10/train/dog/45952_dog.png,5,8,valid
cifar10/cifar10/train/dog/20092_dog.png,5,9,train
cifar10/cifar10/train/dog/45417_dog.png,5,7,train
cifar10/cifar10/train/dog/45653_dog.png,5,8,train
cifar10/cifar10/train/dog/25864_dog.png,5,8,train
cifar10/cifar10/train/dog/2711_dog.png,5,9,train
cifar10/cifar10/train/dog/33579_dog.png,5,1,valid
cifar10/cifar10/train/dog/21075_dog.png,5,3,valid
cifar10/cifar10/train/dog/38118_dog.png,5,8,train
cifar10/cifar10/train/dog/28843_dog.png,5,1,train
cifar10/cifar10/train/dog/34374_dog.png,5,1,train
cifar10/cifar10/train/dog/12088_dog.png,5,6,train
cifar10/cifar10/train/dog/28283_dog.png,5,8,valid
cifar10/cifar10/train/dog/29204_dog.png,5,7,valid
cifar10/cifar10/train/dog/15527_dog.png,5,3,train
cifar10/cifar10/train/dog/20059_dog.png,5,3,train
cifar10/cifar10/train/dog/3491_dog.png,5,3,train
cifar10/cifar10/train/dog/28718_dog.png,5,8,train
cifar10/cifar10/train/dog/1636_dog.png,5,1,train
cifar10/cifar10/train/dog/12974_dog.png,5,5,valid
cifar10/cifar10/train/dog/33313_dog.png,5,9,train
cifar10/cifar10/train/dog/25026_dog.png,5,7,train
cifar10/cifar10/train/dog/34382_dog.png,5,1,valid
cifar10/cifar10/train/dog/16955_dog.png,5,7,valid
cifar10/cifar10/train/dog/10907_dog.png,5,1,train
cifar10/cifar10/train/dog/41141_dog.png,5,7,train
cifar10/cifar10/train/dog/3156_dog.png,5,2,train
cifar10/cifar10/train/dog/18059_dog.png,5,7,valid
cifar10/cifar10/train/dog/23055_dog.png,5,3,valid
cifar10/cifar10/train/dog/37391_dog.png,5,8,train
cifar10/cifar10/train/dog/32891_dog.png,5,6,train
cifar10/cifar10/train/dog/34704_dog.png,5,1,train
cifar10/cifar10/train/dog/17306_dog.png,5,1,valid
cifar10/cifar10/train/dog/39029_dog.png,5,8,valid
cifar10/cifar10/train/dog/45882_dog.png,5,7,valid
cifar10/cifar10/train/dog/44667_dog.png,5,9,valid
cifar10/cifar10/train/dog/28730_dog.png,5,7,valid
cifar10/cifar10/train/dog/38074_dog.png,5,7,valid
cifar10/cifar10/train/dog/1847_dog.png,5,8,train
cifar10/cifar10/train/dog/49612_dog.png,5,3,train
cifar10/cifar10/train/dog/18230_dog.png,5,9,train
cifar10/cifar10/train/dog/48135_dog.png,5,1,valid
cifar10/cifar10/train/dog/44325_dog.png,5,1,valid
cifar10/cifar10/train/dog/18634_dog.png,5,3,valid
cifar10/cifar10/train/dog/18966_dog.png,5,9,valid
cifar10/cifar10/train/dog/44485_dog.png,5,7,train
cifar10/cifar10/train/dog/25661_dog.png,5,8,train
cifar10/cifar10/train/dog/13517_dog.png,5,8,train
cifar10/cifar10/train/dog/7724_dog.png,5,7,train
cifar10/cifar10/train/dog/11153_dog.png,5,3,train
cifar10/cifar10/train/dog/17659_dog.png,5,6,valid
cifar10/cifar10/train/dog/35684_dog.png,5,9,train
cifar10/cifar10/train/dog/32906_dog.png,5,9,train
cifar10/cifar10/train/dog/26735_dog.png,5,7,valid
cifar10/cifar10/train/dog/10541_dog.png,5,1,valid
cifar10/cifar10/train/dog/15701_dog.png,5,3,valid
cifar10/cifar10/train/dog/5500_dog.png,5,3,train
cifar10/cifar10/train/dog/37436_dog.png,5,7,train
cifar10/cifar10/train/dog/25517_dog.png,5,3,train
cifar10/cifar10/train/dog/37708_dog.png,5,6,train
cifar10/cifar10/train/dog/9134_dog.png,5,7,train
cifar10/cifar10/train/dog/47625_dog.png,5,9,train
cifar10/cifar10/train/dog/40114_dog.png,5,9,train
cifar10/cifar10/train/dog/48630_dog.png,5,9,valid
cifar10/cifar10/train/dog/21006_dog.png,5,7,train
cifar10/cifar10/train/dog/23459_dog.png,5,8,valid
cifar10/cifar10/train/dog/16453_dog.png,5,7,train
cifar10/cifar10/train/dog/48383_dog.png,5,3,valid
cifar10/cifar10/train/dog/34299_dog.png,5,7,train
cifar10/cifar10/train/dog/9391_dog.png,5,8,valid
cifar10/cifar10/train/dog/36206_dog.png,5,1,valid
cifar10/cifar10/train/dog/38160_dog.png,5,8,valid
cifar10/cifar10/train/dog/9605_dog.png,5,7,train
cifar10/cifar10/train/dog/36954_dog.png,5,8,train
cifar10/cifar10/train/dog/23902_dog.png,5,8,valid
cifar10/cifar10/train/dog/1886_dog.png,5,7,train
cifar10/cifar10/train/dog/1482_dog.png,5,8,train
cifar10/cifar10/train/dog/49118_dog.png,5,3,valid
cifar10/cifar10/train/dog/16578_dog.png,5,1,valid
cifar10/cifar10/train/dog/18194_dog.png,5,9,train
cifar10/cifar10/train/dog/8742_dog.png,5,3,train
cifar10/cifar10/train/dog/21352_dog.png,5,1,valid
cifar10/cifar10/train/dog/6707_dog.png,5,9,valid
cifar10/cifar10/train/dog/22412_dog.png,5,6,train
cifar10/cifar10/train/dog/35786_dog.png,5,7,valid
cifar10/cifar10/train/dog/26896_dog.png,5,6,valid
cifar10/cifar10/train/dog/27316_dog.png,5,7,train
cifar10/cifar10/train/dog/31949_dog.png,5,7,train
cifar10/cifar10/train/dog/33079_dog.png,5,1,train
cifar10/cifar10/train/dog/30927_dog.png,5,3,train
cifar10/cifar10/train/dog/19606_dog.png,5,3,valid
cifar10/cifar10/train/dog/4961_dog.png,5,3,valid
cifar10/cifar10/train/dog/14875_dog.png,5,8,valid
cifar10/cifar10/train/dog/41743_dog.png,5,8,train
cifar10/cifar10/train/dog/7021_dog.png,5,1,train
cifar10/cifar10/train/dog/3107_dog.png,5,7,train
cifar10/cifar10/train/dog/8196_dog.png,5,9,train
cifar10/cifar10/train/dog/22174_dog.png,5,9,train
cifar10/cifar10/train/dog/45705_dog.png,5,8,train
cifar10/cifar10/train/dog/2183_dog.png,5,1,valid
cifar10/cifar10/train/dog/6091_dog.png,5,6,train
cifar10/cifar10/train/dog/8731_dog.png,5,8,valid
cifar10/cifar10/train/dog/32863_dog.png,5,8,valid
cifar10/cifar10/train/dog/46316_dog.png,5,7,valid
cifar10/cifar10/train/dog/40528_dog.png,5,9,train
cifar10/cifar10/train/dog/12177_dog.png,5,7,train
cifar10/cifar10/train/dog/18632_dog.png,5,1,train
cifar10/cifar10/train/dog/29660_dog.png,5,7,train
cifar10/cifar10/train/dog/43753_dog.png,5,7,train
cifar10/cifar10/train/dog/22188_dog.png,5,5,train
cifar10/cifar10/train/dog/28659_dog.png,5,7,valid
cifar10/cifar10/train/dog/36528_dog.png,5,8,train
cifar10/cifar10/train/dog/13604_dog.png,5,8,train
cifar10/cifar10/train/dog/47729_dog.png,5,3,train
cifar10/cifar10/train/dog/1134_dog.png,5,9,valid
cifar10/cifar10/train/dog/8795_dog.png,5,1,train
cifar10/cifar10/train/dog/40561_dog.png,5,3,valid
cifar10/cifar10/train/dog/32957_dog.png,5,3,train
cifar10/cifar10/train/dog/3206_dog.png,5,9,train
cifar10/cifar10/train/dog/25353_dog.png,5,7,train
cifar10/cifar10/train/dog/9835_dog.png,5,8,valid
cifar10/cifar10/train/dog/10549_dog.png,5,7,train
cifar10/cifar10/train/dog/32199_dog.png,5,8,train
cifar10/cifar10/train/dog/29382_dog.png,5,1,train
cifar10/cifar10/train/dog/22840_dog.png,5,7,train
cifar10/cifar10/train/dog/29302_dog.png,5,9,train
cifar10/cifar10/train/dog/36851_dog.png,5,6,train
cifar10/cifar10/train/dog/30847_dog.png,5,3,train
cifar10/cifar10/train/dog/1998_dog.png,5,7,train
cifar10/cifar10/train/dog/43213_dog.png,5,8,train
cifar10/cifar10/train/dog/15549_dog.png,5,3,train
cifar10/cifar10/train/dog/8579_dog.png,5,7,valid
cifar10/cifar10/train/dog/36587_dog.png,5,5,valid
cifar10/cifar10/train/dog/49484_dog.png,5,6,train
cifar10/cifar10/train/dog/34524_dog.png,5,7,valid
cifar10/cifar10/train/dog/19271_dog.png,5,1,train
cifar10/cifar10/train/dog/4699_dog.png,5,1,train
cifar10/cifar10/train/dog/27495_dog.png,5,0,train
cifar10/cifar10/train/dog/20320_dog.png,5,8,train
cifar10/cifar10/train/dog/5270_dog.png,5,8,valid
cifar10/cifar10/train/dog/23557_dog.png,5,6,valid
cifar10/cifar10/train/dog/30124_dog.png,5,3,train
cifar10/cifar10/train/dog/32576_dog.png,5,9,valid
cifar10/cifar10/train/dog/27950_dog.png,5,3,train
cifar10/cifar10/train/dog/5039_dog.png,5,9,train
cifar10/cifar10/train/dog/21265_dog.png,5,7,train
cifar10/cifar10/train/dog/32386_dog.png,5,7,train
cifar10/cifar10/train/dog/16797_dog.png,5,2,train
cifar10/cifar10/train/dog/45819_dog.png,5,6,train
cifar10/cifar10/train/dog/28693_dog.png,5,3,train
cifar10/cifar10/train/dog/42100_dog.png,5,3,train
cifar10/cifar10/train/dog/38636_dog.png,5,9,valid
cifar10/cifar10/train/dog/19401_dog.png,5,9,train
cifar10/cifar10/train/dog/38210_dog.png,5,8,valid
cifar10/cifar10/train/dog/38629_dog.png,5,8,train
cifar10/cifar10/train/dog/25698_dog.png,5,9,valid
cifar10/cifar10/train/dog/1726_dog.png,5,8,train
cifar10/cifar10/train/dog/27869_dog.png,5,9,train
cifar10/cifar10/train/dog/44227_dog.png,5,6,train
cifar10/cifar10/train/dog/31439_dog.png,5,6,train
cifar10/cifar10/train/dog/20084_dog.png,5,3,valid
cifar10/cifar10/train/dog/40776_dog.png,5,7,train
cifar10/cifar10/train/dog/25824_dog.png,5,7,train
cifar10/cifar10/train/dog/40572_dog.png,5,9,train
cifar10/cifar10/train/dog/20801_dog.png,5,1,valid
cifar10/cifar10/train/dog/4997_dog.png,5,9,valid
cifar10/cifar10/train/dog/11737_dog.png,5,7,valid
cifar10/cifar10/train/dog/47555_dog.png,5,7,train
cifar10/cifar10/train/dog/35394_dog.png,5,7,valid
cifar10/cifar10/train/dog/28460_dog.png,5,7,valid
cifar10/cifar10/train/dog/1986_dog.png,5,9,valid
cifar10/cifar10/train/dog/13316_dog.png,5,8,train
cifar10/cifar10/train/dog/12728_dog.png,5,3,valid
cifar10/cifar10/train/dog/28633_dog.png,5,1,train
cifar10/cifar10/train/dog/33354_dog.png,5,3,train
cifar10/cifar10/train/dog/41646_dog.png,5,9,train
cifar10/cifar10/train/dog/11365_dog.png,5,1,valid
cifar10/cifar10/train/dog/1949_dog.png,5,8,train
cifar10/cifar10/train/dog/21804_dog.png,5,8,train
cifar10/cifar10/train/dog/42940_dog.png,5,5,valid
cifar10/cifar10/train/dog/46006_dog.png,5,7,train
cifar10/cifar10/train/dog/40783_dog.png,5,1,train
cifar10/cifar10/train/dog/4161_dog.png,5,1,train
cifar10/cifar10/train/dog/28723_dog.png,5,9,train
cifar10/cifar10/train/dog/18016_dog.png,5,8,valid
cifar10/cifar10/train/dog/17825_dog.png,5,8,train
cifar10/cifar10/train/dog/13618_dog.png,5,8,train
cifar10/cifar10/train/dog/43495_dog.png,5,7,train
cifar10/cifar10/train/dog/24380_dog.png,5,9,valid
cifar10/cifar10/train/dog/2482_dog.png,5,6,train
cifar10/cifar10/train/dog/36540_dog.png,5,3,train
cifar10/cifar10/train/dog/15365_dog.png,5,1,train
cifar10/cifar10/train/dog/10201_dog.png,5,9,train
cifar10/cifar10/train/dog/18202_dog.png,5,3,train
cifar10/cifar10/train/dog/22613_dog.png,5,8,train
cifar10/cifar10/train/dog/8204_dog.png,5,9,train
cifar10/cifar10/train/dog/39869_dog.png,5,7,train
cifar10/cifar10/train/dog/9929_dog.png,5,7,valid
cifar10/cifar10/train/dog/23906_dog.png,5,7,valid
cifar10/cifar10/train/dog/42635_dog.png,5,7,train
cifar10/cifar10/train/dog/25670_dog.png,5,4,train
cifar10/cifar10/train/dog/11980_dog.png,5,3,train
cifar10/cifar10/train/dog/32196_dog.png,5,5,train
cifar10/cifar10/train/dog/45181_dog.png,5,3,train
cifar10/cifar10/train/dog/29760_dog.png,5,6,train
cifar10/cifar10/train/dog/46793_dog.png,5,6,train
cifar10/cifar10/train/dog/26153_dog.png,5,6,valid
cifar10/cifar10/train/dog/33306_dog.png,5,1,train
cifar10/cifar10/train/dog/13067_dog.png,5,3,train
cifar10/cifar10/train/dog/42728_dog.png,5,5,valid
cifar10/cifar10/train/dog/21062_dog.png,5,6,train
cifar10/cifar10/train/dog/17855_dog.png,5,8,train
cifar10/cifar10/train/dog/9295_dog.png,5,7,valid
cifar10/cifar10/train/dog/14408_dog.png,5,6,train
cifar10/cifar10/train/dog/4632_dog.png,5,9,train
cifar10/cifar10/train/dog/43433_dog.png,5,6,train
cifar10/cifar10/train/dog/19007_dog.png,5,7,valid
cifar10/cifar10/train/dog/31200_dog.png,5,1,train
cifar10/cifar10/train/dog/16933_dog.png,5,7,train
cifar10/cifar10/train/dog/5960_dog.png,5,7,train
cifar10/cifar10/train/dog/40481_dog.png,5,7,train
cifar10/cifar10/train/dog/48421_dog.png,5,9,train
cifar10/cifar10/train/dog/47714_dog.png,5,9,train
cifar10/cifar10/train/dog/359_dog.png,5,2,train
cifar10/cifar10/train/dog/5780_dog.png,5,7,train
cifar10/cifar10/train/dog/6443_dog.png,5,8,valid
cifar10/cifar10/train/dog/16795_dog.png,5,1,train
